C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_04_324.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_04_324.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_04_324.jpg,-0.4,1,0,8.913379
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_04_396.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_04_396.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_04_396.jpg,-0.5500001,1,0,9.542449
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_04_466.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_04_466.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_04_466.jpg,0,1,0,10.34238
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_04_538.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_04_538.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_04_538.jpg,0,1,0,10.96431
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_04_611.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_04_611.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_04_611.jpg,0,1,0,11.67375
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_04_679.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_04_679.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_04_679.jpg,0,1,0,12.52694
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_04_749.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_04_749.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_04_749.jpg,0,1,0,13.36581
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_04_822.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_04_822.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_04_822.jpg,-0.1,1,0,14.19564
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_04_893.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_04_893.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_04_893.jpg,-0.25,1,0,14.84054
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_04_966.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_04_966.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_04_966.jpg,-0.45,1,0,15.64295
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_05_038.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_05_038.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_05_038.jpg,-0.6000001,1,0,16.12035
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_05_109.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_05_109.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_05_109.jpg,0,1,0,16.90012
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_05_180.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_05_180.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_05_180.jpg,0,1,0,17.59292
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_05_249.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_05_249.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_05_249.jpg,0,1,0,18.42552
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_05_322.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_05_322.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_05_322.jpg,-0.1,1,0,19.23996
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_05_392.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_05_392.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_05_392.jpg,-0.25,1,0,19.70443
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_05_462.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_05_462.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_05_462.jpg,-0.45,1,0,20.44457
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_05_535.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_05_535.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_05_535.jpg,-0.6000001,1,0,21.02703
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_05_605.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_05_605.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_05_605.jpg,-0.8000001,1,0,21.61504
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_05_676.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_05_676.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_05_676.jpg,-0.9500002,1,0,21.97067
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_05_747.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_05_747.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_05_747.jpg,-1,1,0,22.51693
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_05_815.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_05_815.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_05_815.jpg,0,1,0,22.99741
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_05_890.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_05_890.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_05_890.jpg,0,0.9432538,0,23.66422
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_05_960.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_05_960.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_05_960.jpg,0,0.7617125,0,24.1039
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_06_032.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_06_032.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_06_032.jpg,0,0.5196602,0,24.51021
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_06_103.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_06_103.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_06_103.jpg,0,0.551854,0,24.76541
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_06_173.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_06_173.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_06_173.jpg,0,0.7386178,0,25.07967
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_06_244.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_06_244.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_06_244.jpg,0.15,0.9739766,0,25.68737
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_06_317.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_06_317.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_06_317.jpg,0,1,0,26.24453
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_06_386.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_06_386.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_06_386.jpg,0,1,0,26.99614
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_06_455.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_06_455.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_06_455.jpg,0.1,1,0,27.55436
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_06_523.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_06_523.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_06_523.jpg,0.3,1,0,28.25238
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_06_591.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_06_591.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_06_591.jpg,0,1,0,28.77523
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_06_659.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_06_659.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_06_659.jpg,0,1,0,29.32365
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_06_727.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_06_727.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_06_727.jpg,0,1,0,30.05305
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_06_795.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_06_795.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_06_795.jpg,0,1,0,30.18791
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_06_869.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_06_869.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_06_869.jpg,0,1,0,30.19057
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_06_936.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_06_936.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_06_936.jpg,-0.05,1,0,30.18959
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_07_004.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_07_004.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_07_004.jpg,-0.25,1,0,30.17383
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_07_071.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_07_071.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_07_071.jpg,0,1,0,30.18257
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_07_148.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_07_148.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_07_148.jpg,0,1,0,30.18938
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_07_214.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_07_214.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_07_214.jpg,0,1,0,30.18995
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_07_286.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_07_286.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_07_286.jpg,0,1,0,30.19048
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_07_362.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_07_362.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_07_362.jpg,0,1,0,30.19053
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_07_433.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_07_433.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_07_433.jpg,-0.1,1,0,30.18794
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_07_502.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_07_502.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_07_502.jpg,-0.3,1,0,30.17019
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_07_571.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_07_571.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_07_571.jpg,0,1,0,30.19065
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_07_647.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_07_647.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_07_647.jpg,0,1,0,30.19003
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_07_722.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_07_722.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_07_722.jpg,0,1,0,30.19036
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_07_794.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_07_794.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_07_794.jpg,0,1,0,30.19041
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_07_865.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_07_865.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_07_865.jpg,-0.15,1,0,30.18483
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_07_935.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_07_935.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_07_935.jpg,-0.3,1,0,30.1697
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_08_006.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_08_006.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_08_006.jpg,0,1,0,30.19024
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_08_076.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_08_076.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_08_076.jpg,0,1,0,30.18964
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_08_146.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_08_146.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_08_146.jpg,-0.1,1,0,30.18963
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_08_217.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_08_217.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_08_217.jpg,0,1,0,30.18861
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_08_293.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_08_293.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_08_293.jpg,0,1,0,30.19063
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_08_365.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_08_365.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_08_365.jpg,0,1,0,30.19058
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_08_437.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_08_437.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_08_437.jpg,0,1,0,30.19053
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_08_504.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_08_504.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_08_504.jpg,0,1,0,30.19055
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_08_580.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_08_580.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_08_580.jpg,-0.1,1,0,30.18787
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_08_647.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_08_647.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_08_647.jpg,-0.3,1,0,30.16918
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_08_720.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_08_720.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_08_720.jpg,0,1,0,30.19053
C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\center_2023_10_10_22_13_08_791.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\left_2023_10_10_22_13_08_791.jpg,C:\Users\eyabo\OneDrive\Bureau\simulation_data\IMG\right_2023_10_10_22_13_08_791.jpg,0,1,0,30.18977
